"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1998","20"," Singapore dollar                       ","1968","2000","16481700000","96"
"Singapore","2.2","Industries","Hotels and restaurants","H","1998","200","Singapore dollar","1993","2005","3475300000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1998","100","Singapore dollar","1993","2000","2994500000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1998","20"," Singapore dollar                       ","1968","1990","3520000000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1998","20"," Singapore dollar                       ","1968","1995","3322200000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1998","20"," Singapore dollar                       ","1968","2000","2991500000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1998","200","Singapore dollar","1993","2005","19120400000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1998","100","Singapore dollar","1993","2000","17723200000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1998","20"," Singapore dollar                       ","1968","1990","16764000000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1998","20"," Singapore dollar                       ","1968","1995","17730000000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1998","20"," Singapore dollar                       ","1968","2000","15914900000",""
"Singapore","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","1998","200","Singapore dollar","1993","2005","15081800000",""
"Singapore","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","1998","100","Singapore dollar","1993","2000","13446100000",""
"Singapore","2.2","Industries","Post and telecommunications","64","1998","200","Singapore dollar","1993","2005","4038600000",""
"Singapore","2.2","Industries","Post and telecommunications","64","1998","100","Singapore dollar","1993","2000","4277100000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1998","200","Singapore dollar","1993","2005","31065600000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1998","100","Singapore dollar","1993","2000","33819200000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1998","20"," Singapore dollar                       ","1968","1990","33265000000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1998","20"," Singapore dollar                       ","1968","1995","40473300000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1998","20"," Singapore dollar                       ","1968","2000","41099100000",""
"Singapore","2.2","Industries","Financial intermediation","J","1998","200","Singapore dollar","1993","2005","14614300000",""
"Singapore","2.2","Industries","Financial intermediation","J","1998","100","Singapore dollar","1993","2000","15578700000",""
"Singapore","2.2","Industries","Financial intermediation","J","1998","20"," Singapore dollar                       ","1968","1990","14348000000",""
"Singapore","2.2","Industries","Financial intermediation","J","1998","20"," Singapore dollar                       ","1968","1995","15774500000",""
"Singapore","2.2","Industries","Financial intermediation","J","1998","20"," Singapore dollar                       ","1968","2000","15578700000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1998","200","Singapore dollar","1993","2005","16451300000","93"
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1998","100","Singapore dollar","1993","2000","18240500000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1998","20"," Singapore dollar                       ","1968","1990","18917000000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1998","20"," Singapore dollar                       ","1968","1995","24698800000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1998","20"," Singapore dollar                       ","1968","2000","25520400000","26"
"Singapore","2.2","Industries","Public administration and defence; compulsory social security","L","1998","20"," Singapore dollar                       ","1968","1990","6750000000",""
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1998","200","Singapore dollar","1993","2005","14104200000","94"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1998","100","Singapore dollar","1993","2000","13696700000","97"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1998","20"," Singapore dollar                       ","1968","1990","6830000000",""
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1998","20"," Singapore dollar                       ","1968","1995","14374100000","94"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1998","20"," Singapore dollar                       ","1968","2000","14193500000","94"
"Singapore","2.2","Industries","Private households with employed persons","P","1998","200","Singapore dollar","1993","2005","4562100000",""
"Singapore","2.2","Industries","Private households with employed persons","P","1998","100","Singapore dollar","1993","2000","5896400000","98"
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1998","200","Singapore dollar","1993","2005","135772100000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1998","100","Singapore dollar","1993","2000","125992600000","99"
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1998","20"," Singapore dollar                       ","1968","1990","127627000000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1998","20"," Singapore dollar                       ","1968","1995","138828200000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1998","20"," Singapore dollar                       ","1968","2000","126054400000","99"
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1998","100","Singapore dollar","1993","2000","8907900000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1998","20"," Singapore dollar                       ","1968","1990","8252000000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1998","20"," Singapore dollar                       ","1968","1995","8840000000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1998","20"," Singapore dollar                       ","1968","2000","8907900000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1998","200","Singapore dollar","1993","2005","6729200000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1998","100","Singapore dollar","1993","2000","9475500000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1998","20"," Singapore dollar                       ","1968","1990","706000000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1998","20"," Singapore dollar                       ","1968","1995","8649300000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1998","20"," Singapore dollar                       ","1968","2000","9475500000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1998","200","Singapore dollar","1993","2005","142635700000","95"
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1998","100","Singapore dollar","1993","2000","135472600000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1998","20"," Singapore dollar                       ","1968","1990","120081000000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1998","20"," Singapore dollar                       ","1968","1995","138637400000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1998","20"," Singapore dollar                       ","1968","2000","135534900000",""
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1997","200","Singapore dollar","1993","2005","184300000","92"
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1997","100","Singapore dollar","1993","2000","188800000","92"
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1997","20"," Singapore dollar                       ","1968","1995","216100000","92"
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1997","20"," Singapore dollar                       ","1968","2000","218100000","92"
"Singapore","2.2","Industries","Manufacturing","D","1997","200","Singapore dollar","1993","2005","33646900000",""
"Singapore","2.2","Industries","Manufacturing","D","1997","100","Singapore dollar","1993","2000","31839500000",""
"Singapore","2.2","Industries","Manufacturing","D","1997","20"," Singapore dollar                       ","1968","1990","28610000000",""
"Singapore","2.2","Industries","Manufacturing","D","1997","20"," Singapore dollar                       ","1968","1995","31513300000",""
"Singapore","2.2","Industries","Manufacturing","D","1997","20"," Singapore dollar                       ","1968","2000","31871000000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1997","200","Singapore dollar","1993","2005","2149300000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1997","100","Singapore dollar","1993","2000","2349200000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1997","20"," Singapore dollar                       ","1968","1990","2070000000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1997","20"," Singapore dollar                       ","1968","1995","2162300000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1997","20"," Singapore dollar                       ","1968","2000","2101500000",""
"Singapore","2.2","Industries","Construction","F","1997","200","Singapore dollar","1993","2005","8778700000",""
"Singapore","2.2","Industries","Construction","F","1997","100","Singapore dollar","1993","2000","9431000000",""
"Singapore","2.2","Industries","Construction","F","1997","20"," Singapore dollar                       ","1968","1990","10688000000",""
"Singapore","2.2","Industries","Construction","F","1997","20"," Singapore dollar                       ","1968","1995","12032200000",""
"Singapore","2.2","Industries","Construction","F","1997","20"," Singapore dollar                       ","1968","2000","9431000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1997","200","Singapore dollar","1993","2005","23401000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1997","100","Singapore dollar","1993","2000","21935300000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1997","20"," Singapore dollar                       ","1968","1990","23518000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1997","20"," Singapore dollar                       ","1968","1995","21462100000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1997","20"," Singapore dollar                       ","1968","2000","21949700000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1997","200","Singapore dollar","1993","2005","19689300000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1997","100","Singapore dollar","1993","2000","18708400000","96"
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1997","20"," Singapore dollar                       ","1968","1990","19713000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1997","20"," Singapore dollar                       ","1968","1995","17882200000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1997","20"," Singapore dollar                       ","1968","2000","18708400000","96"
"Singapore","2.2","Industries","Hotels and restaurants","H","1997","200","Singapore dollar","1993","2005","3711700000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1997","100","Singapore dollar","1993","2000","3226900000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1997","20"," Singapore dollar                       ","1968","1990","3804000000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1997","20"," Singapore dollar                       ","1968","1995","3579900000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1997","20"," Singapore dollar                       ","1968","2000","3223900000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1997","200","Singapore dollar","1993","2005","18056100000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1997","100","Singapore dollar","1993","2000","16667900000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1997","20"," Singapore dollar                       ","1968","1990","15751000000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1997","20"," Singapore dollar                       ","1968","1995","16582800000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1997","20"," Singapore dollar                       ","1968","2000","14897100000",""
"Singapore","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","1997","200","Singapore dollar","1993","2005","14503600000",""
"Singapore","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","1997","100","Singapore dollar","1993","2000","12893600000",""
"Singapore","2.2","Industries","Post and telecommunications","64","1997","200","Singapore dollar","1993","2005","3552500000",""
"Singapore","2.2","Industries","Post and telecommunications","64","1997","100","Singapore dollar","1993","2000","3774300000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1997","200","Singapore dollar","1993","2005","34104600000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1997","100","Singapore dollar","1993","2000","35021800000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1997","20"," Singapore dollar                       ","1968","1990","33772000000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1997","20"," Singapore dollar                       ","1968","1995","41178400000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1997","20"," Singapore dollar                       ","1968","2000","41786400000",""
"Singapore","2.2","Industries","Financial intermediation","J","1997","200","Singapore dollar","1993","2005","18239500000",""
"Singapore","2.2","Industries","Financial intermediation","J","1997","100","Singapore dollar","1993","2000","17118100000",""
"Singapore","2.2","Industries","Financial intermediation","J","1997","20"," Singapore dollar                       ","1968","1990","15502000000",""
"Singapore","2.2","Industries","Financial intermediation","J","1997","20"," Singapore dollar                       ","1968","1995","17243400000",""
"Singapore","2.2","Industries","Financial intermediation","J","1997","20"," Singapore dollar                       ","1968","2000","17118100000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1997","200","Singapore dollar","1993","2005","15865100000","93"
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1997","100","Singapore dollar","1993","2000","17903700000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1997","20"," Singapore dollar                       ","1968","1990","18269000000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1997","20"," Singapore dollar                       ","1968","1995","23935000000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1997","20"," Singapore dollar                       ","1968","2000","24668300000","26"
"Singapore","2.2","Industries","Public administration and defence; compulsory social security","L","1997","20"," Singapore dollar                       ","1968","1990","6445000000",""
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1997","200","Singapore dollar","1993","2005","13541400000","94"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1997","100","Singapore dollar","1993","2000","13121400000","97"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1997","20"," Singapore dollar                       ","1968","1990","6742000000",""
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1997","20"," Singapore dollar                       ","1968","1995","13807100000","94"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1997","20"," Singapore dollar                       ","1968","2000","13680800000","94"
"Singapore","2.2","Industries","Private households with employed persons","P","1997","200","Singapore dollar","1993","2005","4156500000",""
"Singapore","2.2","Industries","Private households with employed persons","P","1997","100","Singapore dollar","1993","2000","5494700000","98"
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1997","200","Singapore dollar","1993","2005","138097300000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1997","100","Singapore dollar","1993","2000","127117900000","99"
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1997","20"," Singapore dollar                       ","1968","1990","127594000000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1997","20"," Singapore dollar                       ","1968","1995","138954300000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1997","20"," Singapore dollar                       ","1968","2000","127221400000","99"
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1997","100","Singapore dollar","1993","2000","8743200000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1997","20"," Singapore dollar                       ","1968","1990","8097000000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1997","20"," Singapore dollar                       ","1968","1995","8677000000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1997","20"," Singapore dollar                       ","1968","2000","8743200000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1997","200","Singapore dollar","1993","2005","7327500000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1997","100","Singapore dollar","1993","2000","10317900000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1997","20"," Singapore dollar                       ","1968","1990","694000000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1997","20"," Singapore dollar                       ","1968","1995","9418300000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1997","20"," Singapore dollar                       ","1968","2000","10317900000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1997","200","Singapore dollar","1993","2005","145706500000","95"
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1997","100","Singapore dollar","1993","2000","137364000000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1997","20"," Singapore dollar                       ","1968","1990","120191000000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1997","20"," Singapore dollar                       ","1968","1995","139695800000",""
"Singapore","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1997","20"," Singapore dollar                       ","1968","2000","137468800000",""
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1996","200","Singapore dollar","1993","2005","187100000","92"
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1996","100","Singapore dollar","1993","2000","189000000","92"
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1996","20"," Singapore dollar                       ","1968","1995","214600000","92"
"Singapore","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1996","20"," Singapore dollar                       ","1968","2000","216600000","92"
"Singapore","2.2","Industries","Manufacturing","D","1996","200","Singapore dollar","1993","2005","32259400000",""
"Singapore","2.2","Industries","Manufacturing","D","1996","100","Singapore dollar","1993","2000","30526400000",""
"Singapore","2.2","Industries","Manufacturing","D","1996","20"," Singapore dollar                       ","1968","1990","27392000000",""
"Singapore","2.2","Industries","Manufacturing","D","1996","20"," Singapore dollar                       ","1968","1995","30215100000",""
"Singapore","2.2","Industries","Manufacturing","D","1996","20"," Singapore dollar                       ","1968","2000","30557300000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1996","200","Singapore dollar","1993","2005","1956800000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1996","100","Singapore dollar","1993","2000","2140300000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1996","20"," Singapore dollar                       ","1968","1990","1869000000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1996","20"," Singapore dollar                       ","1968","1995","1951800000",""
"Singapore","2.2","Industries","Electricity, gas and  water supply","E","1996","20"," Singapore dollar                       ","1968","2000","1911500000",""
"Singapore","2.2","Industries","Construction","F","1996","200","Singapore dollar","1993","2005","7596300000",""
"Singapore","2.2","Industries","Construction","F","1996","100","Singapore dollar","1993","2000","8190700000",""
"Singapore","2.2","Industries","Construction","F","1996","20"," Singapore dollar                       ","1968","1990","9193000000",""
"Singapore","2.2","Industries","Construction","F","1996","20"," Singapore dollar                       ","1968","1995","10323000000",""
"Singapore","2.2","Industries","Construction","F","1996","20"," Singapore dollar                       ","1968","2000","8190700000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1996","200","Singapore dollar","1993","2005","21933800000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1996","100","Singapore dollar","1993","2000","20673000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1996","20"," Singapore dollar                       ","1968","1990","22097000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1996","20"," Singapore dollar                       ","1968","1995","20208100000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1996","20"," Singapore dollar                       ","1968","2000","20686000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1996","200","Singapore dollar","1993","2005","18464200000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1996","100","Singapore dollar","1993","2000","17641000000","96"
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1996","20"," Singapore dollar                       ","1968","1990","18523000000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1996","20"," Singapore dollar                       ","1968","1995","16843500000",""
"Singapore","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","1996","20"," Singapore dollar                       ","1968","2000","17641000000","96"
"Singapore","2.2","Industries","Hotels and restaurants","H","1996","200","Singapore dollar","1993","2005","3469600000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1996","100","Singapore dollar","1993","2000","3032000000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1996","20"," Singapore dollar                       ","1968","1990","3574000000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1996","20"," Singapore dollar                       ","1968","1995","3364600000",""
"Singapore","2.2","Industries","Hotels and restaurants","H","1996","20"," Singapore dollar                       ","1968","2000","3030100000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1996","200","Singapore dollar","1993","2005","16646200000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1996","100","Singapore dollar","1993","2000","15328800000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1996","20"," Singapore dollar                       ","1968","1990","14475000000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1996","20"," Singapore dollar                       ","1968","1995","15271300000",""
"Singapore","2.2","Industries","Transport, storage and communications","I","1996","20"," Singapore dollar                       ","1968","2000","13720600000",""
"Singapore","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","1996","200","Singapore dollar","1993","2005","13714300000",""
"Singapore","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","1996","100","Singapore dollar","1993","2000","12209300000",""
"Singapore","2.2","Industries","Post and telecommunications","64","1996","200","Singapore dollar","1993","2005","2931900000",""
"Singapore","2.2","Industries","Post and telecommunications","64","1996","100","Singapore dollar","1993","2000","3119500000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1996","200","Singapore dollar","1993","2005","30346500000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1996","100","Singapore dollar","1993","2000","31014600000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1996","20"," Singapore dollar                       ","1968","1990","30031000000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1996","20"," Singapore dollar                       ","1968","1995","36665400000",""
"Singapore","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1996","20"," Singapore dollar                       ","1968","2000","37284300000",""
"Singapore","2.2","Industries","Financial intermediation","J","1996","200","Singapore dollar","1993","2005","15915200000",""
"Singapore","2.2","Industries","Financial intermediation","J","1996","100","Singapore dollar","1993","2000","14577000000",""
"Singapore","2.2","Industries","Financial intermediation","J","1996","20"," Singapore dollar                       ","1968","1990","13069000000",""
"Singapore","2.2","Industries","Financial intermediation","J","1996","20"," Singapore dollar                       ","1968","1995","14658400000",""
"Singapore","2.2","Industries","Financial intermediation","J","1996","20"," Singapore dollar                       ","1968","2000","14577000000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1996","200","Singapore dollar","1993","2005","14431300000","93"
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1996","100","Singapore dollar","1993","2000","16437600000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1996","20"," Singapore dollar                       ","1968","1990","16962000000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1996","20"," Singapore dollar                       ","1968","1995","22007000000",""
"Singapore","2.2","Industries","Real estate, renting and business activities","K","1996","20"," Singapore dollar                       ","1968","2000","22707300000","26"
"Singapore","2.2","Industries","Public administration and defence; compulsory social security","L","1996","20"," Singapore dollar                       ","1968","1990","6018000000",""
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1996","200","Singapore dollar","1993","2005","12495800000","94"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1996","100","Singapore dollar","1993","2000","12127100000","97"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1996","20"," Singapore dollar                       ","1968","1990","6172000000",""
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1996","20"," Singapore dollar                       ","1968","1995","12762500000","94"
"Singapore","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1996","20"," Singapore dollar                       ","1968","2000","12601800000","94"
"Singapore","2.2","Industries","Private households with employed persons","P","1996","200","Singapore dollar","1993","2005","3976600000",""
"Singapore","2.2","Industries","Private households with employed persons","P","1996","100","Singapore dollar","1993","2000","5188600000","98"
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1996","200","Singapore dollar","1993","2005","127110100000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1996","100","Singapore dollar","1993","2000","117248100000","99"
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1996","20"," Singapore dollar                       ","1968","1990","117247000000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1996","20"," Singapore dollar                       ","1968","1995","127610900000",""
"Singapore","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1996","20"," Singapore dollar                       ","1968","2000","117359100000","99"
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1996","100","Singapore dollar","1993","2000","7769300000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1996","20"," Singapore dollar                       ","1968","1990","7190000000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1996","20"," Singapore dollar                       ","1968","1995","7710000000",""
"Singapore","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1996","20"," Singapore dollar                       ","1968","2000","7769300000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1996","200","Singapore dollar","1993","2005","6829800000",""
"Singapore","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1996","100","Singapore dollar","1993","2000","9616900000",""
