"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2004","1000","rufiyaa","2008","2014","34513820998.4305",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","2003","1000","rufiyaa","2008","2014","3433053324.7801",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","2003","1000","rufiyaa","2008","2014","724600210.271188",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","2003","1000","rufiyaa","2008","2014","2708453114.50891",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2003","1000","rufiyaa","2008","2014","1309884912.15031",""
"Maldives","2.5","Industries","Manufacturing","C","2003","1000","rufiyaa","2008","2014","1043775575.21616",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2003","1000","rufiyaa","2008","2014","163417545.544524",""
"Maldives","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2003","1000","rufiyaa","2008","2014","102691791.389621",""
"Maldives","2.5","Industries","Construction","F","2003","1000","rufiyaa","2008","2014","962598947.21764",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2003","1000","rufiyaa","2008","2014","15701200000","23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2003","1000","rufiyaa","2008","2014","4063369615.96948",""
"Maldives","2.5","Industries","Transportation and storage","H","2003","1000","rufiyaa","2008","2014","1792400000","23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","2003","1000","rufiyaa","2008","2014","9845405349.91747",""
"Maldives","2.5","Industries","Financial and insurance activities","K","2003","1000","rufiyaa","2008","2014","563073177.715316",""
"Maldives","2.5","Industries","Real estate activities","L","2003","1000","rufiyaa","2008","2014","1910913374.7541",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2003","1000","rufiyaa","2008","2014","993500000",""
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","2003","1000","rufiyaa","2008","2014","252808051.629063",""
"Maldives","2.5","Industries","Administrative and support service activities","N","2003","1000","rufiyaa","2008","2014","740700000",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2003","1000","rufiyaa","2008","2014","3569528663.16179",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","2003","1000","rufiyaa","2008","2014","2252465499.09852",""
"Maldives","2.5","Industries","Education","P","2003","1000","rufiyaa","2008","2014","933123396.57883",""
"Maldives","2.5","Industries","Human health and social work activities","Q","2003","1000","rufiyaa","2008","2014","383939767.48444",""
"Maldives","2.5","Industries","Other service activities","R+S+T","2003","1000","rufiyaa","2008","2014","790746468.433771",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","2003","1000","rufiyaa","2008","2014","790746468.433771","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2003","1000","rufiyaa","2008","2014","29234520105.2215",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2003","1000","rufiyaa","2008","2014","3315323381.35523",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2003","1000","rufiyaa","2008","2014","32549843486.5768",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","2002","1000","rufiyaa","2008","2014","3387038405.35244",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","2002","1000","rufiyaa","2008","2014","686927727.374509",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","2002","1000","rufiyaa","2008","2014","2700110677.97793",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2002","1000","rufiyaa","2008","2014","1133413608.0333",""
"Maldives","2.5","Industries","Manufacturing","C","2002","1000","rufiyaa","2008","2014","894114123.131649",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2002","1000","rufiyaa","2008","2014","239299484.901648","2"
"Maldives","2.5","Industries","Construction","F","2002","1000","rufiyaa","2008","2014","827530763.565518",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2002","1000","rufiyaa","2008","2014","13741934316.3326","16,23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2002","1000","rufiyaa","2008","2014","3412619833.16405",""
"Maldives","2.5","Industries","Transportation and storage","H","2002","1000","rufiyaa","2008","2014","2391904399.3929","16,23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","2002","1000","rufiyaa","2008","2014","7937410083.77561",""
"Maldives","2.5","Industries","Financial and insurance activities","K","2002","1000","rufiyaa","2008","2014","480613292.423477",""
"Maldives","2.5","Industries","Real estate activities","L","2002","1000","rufiyaa","2008","2014","1673545166.08961",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2002","1000","rufiyaa","2008","2014","212582627.226291","24"
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","2002","1000","rufiyaa","2008","2014","212582627.226291",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2002","1000","rufiyaa","2008","2014","3327849116.92852",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","2002","1000","rufiyaa","2008","2014","2131976147.9982",""
"Maldives","2.5","Industries","Education","P","2002","1000","rufiyaa","2008","2014","861673288.751322",""
"Maldives","2.5","Industries","Human health and social work activities","Q","2002","1000","rufiyaa","2008","2014","334199680.178998",""
"Maldives","2.5","Industries","Other service activities","R+S+T","2002","1000","rufiyaa","2008","2014","777240888.898376",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","2002","1000","rufiyaa","2008","2014","777240888.898376","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2002","1000","rufiyaa","2008","2014","25561748184.8501",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2002","1000","rufiyaa","2008","2014","3053486305.81594",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2002","1000","rufiyaa","2008","2014","28615234490.666",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","2001","1000","rufiyaa","2008","2014","2868121016.19789",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","2001","1000","rufiyaa","2008","2014","671943231.595657",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","2001","1000","rufiyaa","2008","2014","2196177784.60223",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2001","1000","rufiyaa","2008","2014","1079436884.43188",""
"Maldives","2.5","Industries","Manufacturing","C","2001","1000","rufiyaa","2008","2014","861495974.980451",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2001","1000","rufiyaa","2008","2014","217940909.451426","2"
"Maldives","2.5","Industries","Construction","F","2001","1000","rufiyaa","2008","2014","782436505.088364",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2001","1000","rufiyaa","2008","2014","12913430718.7827","16,23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2001","1000","rufiyaa","2008","2014","3290882752.87569",""
"Maldives","2.5","Industries","Transportation and storage","H","2001","1000","rufiyaa","2008","2014","2351243546.06132","16,23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","2001","1000","rufiyaa","2008","2014","7271304419.8457",""
"Maldives","2.5","Industries","Financial and insurance activities","K","2001","1000","rufiyaa","2008","2014","450359965.207569",""
"Maldives","2.5","Industries","Real estate activities","L","2001","1000","rufiyaa","2008","2014","1597945536.14019",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2001","1000","rufiyaa","2008","2014","199571788.249099","24"
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","2001","1000","rufiyaa","2008","2014","199571788.249099",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2001","1000","rufiyaa","2008","2014","3161977806.07916",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","2001","1000","rufiyaa","2008","2014","2055576340.98214",""
"Maldives","2.5","Industries","Education","P","2001","1000","rufiyaa","2008","2014","792472549.671109",""
"Maldives","2.5","Industries","Human health and social work activities","Q","2001","1000","rufiyaa","2008","2014","313928915.425916",""
"Maldives","2.5","Industries","Other service activities","R+S+T","2001","1000","rufiyaa","2008","2014","723398688.495649",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","2001","1000","rufiyaa","2008","2014","723398688.495649","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","1000","rufiyaa","2008","2014","23776678908.6725",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2001","1000","rufiyaa","2008","2014","2899619191.82382",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2001","1000","rufiyaa","2008","2014","26676298100.4963",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","2000","1000","rufiyaa","2008","2014","2611249446.29496",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","2000","1000","rufiyaa","2008","2014","531483090.439113",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","2000","1000","rufiyaa","2008","2014","2079766355.85584",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2000","1000","rufiyaa","2008","2014","932938421.878302",""
"Maldives","2.5","Industries","Manufacturing","C","2000","1000","rufiyaa","2008","2014","736075280.921061",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2000","1000","rufiyaa","2008","2014","196863140.95724","2"
"Maldives","2.5","Industries","Construction","F","2000","1000","rufiyaa","2008","2014","738273626.359154",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2000","1000","rufiyaa","2008","2014","14291355932.0111","16,23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2000","1000","rufiyaa","2008","2014","3790730185.14687",""
"Maldives","2.5","Industries","Transportation and storage","H","2000","1000","rufiyaa","2008","2014","2153645869.13135","16,23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","2000","1000","rufiyaa","2008","2014","8346979877.73292",""
"Maldives","2.5","Industries","Financial and insurance activities","K","2000","1000","rufiyaa","2008","2014","477499031.769919",""
"Maldives","2.5","Industries","Real estate activities","L","2000","1000","rufiyaa","2008","2014","1718445076.58197",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2000","1000","rufiyaa","2008","2014","321307454.538414","24"
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","2000","1000","rufiyaa","2008","2014","321307454.538414",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2000","1000","rufiyaa","2008","2014","3002309810.86077",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","2000","1000","rufiyaa","2008","2014","1758412064.28678",""
"Maldives","2.5","Industries","Education","P","2000","1000","rufiyaa","2008","2014","883386450.501586",""
"Maldives","2.5","Industries","Human health and social work activities","Q","2000","1000","rufiyaa","2008","2014","360511296.072407",""
"Maldives","2.5","Industries","Other service activities","R+S+T","2000","1000","rufiyaa","2008","2014","747830045.7818",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","2000","1000","rufiyaa","2008","2014","747830045.7818","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2000","1000","rufiyaa","2008","2014","24841208846.0764",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2000","1000","rufiyaa","2008","2014","2930295903.64728",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2000","1000","rufiyaa","2008","2014","27771504749.7237",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","1999","1000","rufiyaa","2008","2014","2633128058.48688",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","1999","1000","rufiyaa","2008","2014","515337458.806429",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","1999","1000","rufiyaa","2008","2014","2117790599.68046",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1999","1000","rufiyaa","2008","2014","876489818.013913",""
"Maldives","2.5","Industries","Manufacturing","C","1999","1000","rufiyaa","2008","2014","704276070.718121",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1999","1000","rufiyaa","2008","2014","172213747.295791","2"
"Maldives","2.5","Industries","Construction","F","1999","1000","rufiyaa","2008","2014","859977353.587365",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1999","1000","rufiyaa","2008","2014","13574908840.9633","16,23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1999","1000","rufiyaa","2008","2014","3673844225.95647",""
"Maldives","2.5","Industries","Transportation and storage","H","1999","1000","rufiyaa","2008","2014","2001279466.99036","16,23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","1999","1000","rufiyaa","2008","2014","7899785148.01646",""
"Maldives","2.5","Industries","Financial and insurance activities","K","1999","1000","rufiyaa","2008","2014","463064349.115068",""
"Maldives","2.5","Industries","Real estate activities","L","1999","1000","rufiyaa","2008","2014","1674155954.44964",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1999","1000","rufiyaa","2008","2014","311594406.275868","24"
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","1999","1000","rufiyaa","2008","2014","311594406.275868",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1999","1000","rufiyaa","2008","2014","2805047887.07096",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","1999","1000","rufiyaa","2008","2014","1585402666.10556",""
"Maldives","2.5","Industries","Education","P","1999","1000","rufiyaa","2008","2014","866138550.329285",""
"Maldives","2.5","Industries","Human health and social work activities","Q","1999","1000","rufiyaa","2008","2014","353506670.636113",""
"Maldives","2.5","Industries","Other service activities","R+S+T","1999","1000","rufiyaa","2008","2014","733237734.5852",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","1999","1000","rufiyaa","2008","2014","733237734.5852","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1999","1000","rufiyaa","2008","2014","23931604402.5482",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1999","1000","rufiyaa","2008","2014","2811414526.63699",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1999","1000","rufiyaa","2008","2014","26743018929.1852",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","1998","1000","rufiyaa","2008","2014","2544275895.3166",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","1998","1000","rufiyaa","2008","2014","504403417.641531",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","1998","1000","rufiyaa","2008","2014","2039872477.67507",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1998","1000","rufiyaa","2008","2014","785259727.149464",""
"Maldives","2.5","Industries","Manufacturing","C","1998","1000","rufiyaa","2008","2014","634405226.315155",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1998","1000","rufiyaa","2008","2014","150854500.834309","2"
"Maldives","2.5","Industries","Construction","F","1998","1000","rufiyaa","2008","2014","753369589.174286",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1998","1000","rufiyaa","2008","2014","12886430535.4454","16,23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1998","1000","rufiyaa","2008","2014","3562728471.85757",""
"Maldives","2.5","Industries","Transportation and storage","H","1998","1000","rufiyaa","2008","2014","1933835603.70938","16,23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","1998","1000","rufiyaa","2008","2014","7389866459.87849",""
"Maldives","2.5","Industries","Financial and insurance activities","K","1998","1000","rufiyaa","2008","2014","431368657.825241",""
"Maldives","2.5","Industries","Real estate activities","L","1998","1000","rufiyaa","2008","2014","1593772301.15425",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1998","1000","rufiyaa","2008","2014","290266484.729261","24"
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","1998","1000","rufiyaa","2008","2014","290266484.729261",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1998","1000","rufiyaa","2008","2014","2574785175.19916",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","1998","1000","rufiyaa","2008","2014","1378994450.21328",""
"Maldives","2.5","Industries","Education","P","1998","1000","rufiyaa","2008","2014","849090628.228504",""
"Maldives","2.5","Industries","Human health and social work activities","Q","1998","1000","rufiyaa","2008","2014","346700096.757379",""
"Maldives","2.5","Industries","Other service activities","R+S+T","1998","1000","rufiyaa","2008","2014","718844902.007615",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","1998","1000","rufiyaa","2008","2014","718844902.007615","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1998","1000","rufiyaa","2008","2014","22578373268.0013",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1998","1000","rufiyaa","2008","2014","2609150805.50861",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1998","1000","rufiyaa","2008","2014","25187524073.5099",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","1997","1000","rufiyaa","2008","2014","2372020311.8896",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","1997","1000","rufiyaa","2008","2014","493589290.534966",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","1997","1000","rufiyaa","2008","2014","1878431021.35463",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1997","1000","rufiyaa","2008","2014","694852196.436596",""
"Maldives","2.5","Industries","Manufacturing","C","1997","1000","rufiyaa","2008","2014","566457065.241382",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1997","1000","rufiyaa","2008","2014","128395131.195213","2"
"Maldives","2.5","Industries","Construction","F","1997","1000","rufiyaa","2008","2014","578163366.515416",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1997","1000","rufiyaa","2008","2014","12025147491.9457","16,23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1997","1000","rufiyaa","2008","2014","3441085948.65629",""
"Maldives","2.5","Industries","Transportation and storage","H","1997","1000","rufiyaa","2008","2014","1592712323.05772","16,23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","1997","1000","rufiyaa","2008","2014","6991349220.23168",""
"Maldives","2.5","Industries","Financial and insurance activities","K","1997","1000","rufiyaa","2008","2014","395166756.142589",""
"Maldives","2.5","Industries","Real estate activities","L","1997","1000","rufiyaa","2008","2014","1503962357.13458",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1997","1000","rufiyaa","2008","2014","265906349.723359","24"
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","1997","1000","rufiyaa","2008","2014","265906349.723359",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1997","1000","rufiyaa","2008","2014","2427174662.48442",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","1997","1000","rufiyaa","2008","2014","1255140352.81317",""
"Maldives","2.5","Industries","Education","P","1997","1000","rufiyaa","2008","2014","832090783.203186",""
"Maldives","2.5","Industries","Human health and social work activities","Q","1997","1000","rufiyaa","2008","2014","339943526.468069",""
"Maldives","2.5","Industries","Other service activities","R+S+T","1997","1000","rufiyaa","2008","2014","704500645.957998",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","1997","1000","rufiyaa","2008","2014","704500645.957998","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1997","1000","rufiyaa","2008","2014","20966894138.2303",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1997","1000","rufiyaa","2008","2014","2464519748.18933",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1997","1000","rufiyaa","2008","2014","23431413886.4196",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","1996","1000","rufiyaa","2008","2014","2342099533.58193",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","1996","1000","rufiyaa","2008","2014","483175915.721435",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","1996","1000","rufiyaa","2008","2014","1858923617.8605",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1996","1000","rufiyaa","2008","2014","592347538.84367",""
"Maldives","2.5","Industries","Manufacturing","C","1996","1000","rufiyaa","2008","2014","488254877.419289",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1996","1000","rufiyaa","2008","2014","104092661.424381","2"
"Maldives","2.5","Industries","Construction","F","1996","1000","rufiyaa","2008","2014","441021993.437919",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1996","1000","rufiyaa","2008","2014","11079655492.3367","16,23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1996","1000","rufiyaa","2008","2014","3208327801.37124",""
"Maldives","2.5","Industries","Transportation and storage","H","1996","1000","rufiyaa","2008","2014","1360667710.71285","16,23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","1996","1000","rufiyaa","2008","2014","6510659980.25261",""
"Maldives","2.5","Industries","Financial and insurance activities","K","1996","1000","rufiyaa","2008","2014","363126638.427712",""
"Maldives","2.5","Industries","Real estate activities","L","1996","1000","rufiyaa","2008","2014","1422858420.0984",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1996","1000","rufiyaa","2008","2014","244346664.821131","24"
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","1996","1000","rufiyaa","2008","2014","244346664.821131",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1996","1000","rufiyaa","2008","2014","2205091376.48884",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","1996","1000","rufiyaa","2008","2014","1056903712.75917",""
"Maldives","2.5","Industries","Education","P","1996","1000","rufiyaa","2008","2014","815046786.12137",""
"Maldives","2.5","Industries","Human health and social work activities","Q","1996","1000","rufiyaa","2008","2014","333140877.608299",""
"Maldives","2.5","Industries","Other service activities","R+S+T","1996","1000","rufiyaa","2008","2014","690111738.399377",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","1996","1000","rufiyaa","2008","2014","690111738.399377","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1996","1000","rufiyaa","2008","2014","19380659396.4357",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1996","1000","rufiyaa","2008","2014","2235446714.22779",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1996","1000","rufiyaa","2008","2014","21616106110.6635",""
"Maldives","2.5","Industries","Agriculture, forestry and fishing","A","1995","1000","rufiyaa","2008","2014","2297694523.15884",""
"Maldives","2.5","Industries","Crop and animal production, hunting and related service activities","01","1995","1000","rufiyaa","2008","2014","468613011.811815",""
"Maldives","2.5","Industries","Fishing and aquaculture","03","1995","1000","rufiyaa","2008","2014","1829081511.34702",""
"Maldives","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1995","1000","rufiyaa","2008","2014","564854269.150657",""
"Maldives","2.5","Industries","Manufacturing","C","1995","1000","rufiyaa","2008","2014","490147747.590583",""
"Maldives","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1995","1000","rufiyaa","2008","2014","74706521.5600732","2"
"Maldives","2.5","Industries","Construction","F","1995","1000","rufiyaa","2008","2014","475914566.030242",""
"Maldives","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1995","1000","rufiyaa","2008","2014","10080142180.7315","16,23"
"Maldives","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1995","1000","rufiyaa","2008","2014","3086729262.90981",""
"Maldives","2.5","Industries","Transportation and storage","H","1995","1000","rufiyaa","2008","2014","1118106410.11177","16,23"
"Maldives","2.5","Industries","Accommodation and food service activities","I","1995","1000","rufiyaa","2008","2014","5875306507.7099",""
"Maldives","2.5","Industries","Financial and insurance activities","K","1995","1000","rufiyaa","2008","2014","334960966.086533",""
"Maldives","2.5","Industries","Real estate activities","L","1995","1000","rufiyaa","2008","2014","1349819806.41073",""
"Maldives","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1995","1000","rufiyaa","2008","2014","225394080.871876","24"
"Maldives","2.5","Industries","Professional, scientific and technical activities","M","1995","1000","rufiyaa","2008","2014","225394080.871876",""
"Maldives","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1995","1000","rufiyaa","2008","2014","2053894405.20462",""
"Maldives","2.5","Industries","Public administration and defence; compulsory social security","O","1995","1000","rufiyaa","2008","2014","929706417.020207",""
"Maldives","2.5","Industries","Education","P","1995","1000","rufiyaa","2008","2014","797912788.639983",""
"Maldives","2.5","Industries","Human health and social work activities","Q","1995","1000","rufiyaa","2008","2014","326275199.544426",""
"Maldives","2.5","Industries","Other service activities","R+S+T","1995","1000","rufiyaa","2008","2014","675639822.776272",""
"Maldives","2.5","Industries","Arts, entertainment and recreation","R","1995","1000","rufiyaa","2008","2014","675639822.776272","18"
"Maldives","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1995","1000","rufiyaa","2008","2014","18058314620.4212",""
"Maldives","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1995","1000","rufiyaa","2008","2014","1982828825.40277",""
"Maldives","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1995","1000","rufiyaa","2008","2014","20041143445.824",""
"Marshall Islands","2.5","Industries","Agriculture, forestry and fishing","A","2021","200","US dollar","1993","2015","48243163.1088257",""
"Marshall Islands","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2021","200","US dollar","1993","2015","11671876.6689301",""
"Marshall Islands","2.5","Industries","Manufacturing","C","2021","200","US dollar","1993","2015","2800877.80952454",""
"Marshall Islands","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2021","200","US dollar","1993","2015","6945818.42422485",""
"Marshall Islands","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2021","200","US dollar","1993","2015","1925180.43518066",""
"Marshall Islands","2.5","Industries","Construction","F","2021","200","US dollar","1993","2015","11270786.2854004",""
"Marshall Islands","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2021","200","US dollar","1993","2015","48102972.0306396",""
"Marshall Islands","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2021","200","US dollar","1993","2015","27422576.9042969",""
"Marshall Islands","2.5","Industries","Transportation and storage","H","2021","200","US dollar","1993","2015","16763582.2296143",""
"Marshall Islands","2.5","Industries","Accommodation and food service activities","I","2021","200","US dollar","1993","2015","3916812.89672852",""
